./demos/movistar-riders-vs-gamerlegion-overpass.out
DMG/!MRS - mopoz/!40.739,63.499/!ak47/!GL ` hampus/!33.884,63.962/!27
DMG/!GL ` hampus/!33.884,63.962/!m4a1/!MRS - mopoz/!40.739,63.499/!22
DMG/!GL ` hampus/!33.880,63.906/!m4a1/!MRS - mopoz/!40.735,63.464/!22
DMG/!GL ` hampus/!33.878,63.863/!m4a1/!MRS - mopoz/!40.731,63.435/!22
DMG/!GL ` hampus/!33.877,63.824/!m4a1/!MRS - mopoz/!40.728,63.411/!22
DMG/!GL ` hampus/!33.874,63.763/!m4a1/!MRS - mopoz/!40.726,63.381/!22
KILL/!GL ` hampus/!33.874,63.763/!m4a1/!MRS - mopoz/!40.726,63.381
DMG/!MRS - EasTor/!50.079,64.674/!ak47/!GL ` hampus/!33.853,63.908/!26
DMG/!GL ` Gux/!32.036,68.743/!m4a1_silencer/!MRS - EasTor/!49.179,65.920/!22
DMG/!GL ` RuStY^_^/!23.942,77.782/!ak47/!MRS - EasTor/!50.422,68.395/!26
DMG/!MRS - lowel/!44.848,65.796/!inferno/!GL ` Gux/!34.569,71.679/!4
DMG/!MRS - lowel/!44.085,65.500/!inferno/!GL ` Gux/!34.529,72.048/!5
DMG/!GL ` RuStY^_^/!24.100,78.216/!ak47/!MRS - EasTor/!50.190,67.764/!26
DMG/!MRS - EasTor/!50.190,67.764/!ak47/!GL ` RuStY^_^/!24.092,78.197/!26
DMG/!MRS - lowel/!43.262,65.301/!inferno/!GL ` Gux/!34.157,72.378/!6
DMG/!GL ` hampus/!37.345,64.942/!m4a1/!MRS - lowel/!38.103,61.579/!16
KILL/!MRS - lowel/!38.103,61.579/!ak47 HS/!GL ` Gux/!33.423,77.813
DMG/!MRS - lowel/!38.103,61.579/!ak47/!GL ` Gux/!33.423,77.813/!107
DMG/!GL ` hampus/!37.218,64.840/!m4a1/!MRS - lowel/!38.144,61.591/!69
DMG/!GL ` hampus/!37.118,64.781/!m4a1/!MRS - lowel/!38.148,61.592/!66
KILL/!GL ` hampus/!37.118,64.781/!m4a1 HS WB/!MRS - lowel/!38.148,61.592
DMG/!MRS - steel/!50.007,72.299/!ak47/!GL ` RuStY^_^/!24.200,77.016/!7
DMG/!MRS - steel/!50.004,72.283/!ak47/!GL ` RuStY^_^/!24.238,77.160/!105
KILL/!MRS - steel/!50.004,72.283/!ak47 HS/!GL ` RuStY^_^/!24.238,77.160
DMG/!MRS - steel/!44.950,74.262/!ak47/!GL ` hampus/!37.466,71.777/!109
KILL/!MRS - steel/!44.950,74.262/!ak47 HS/!GL ` hampus/!37.466,71.777
DMG/!MRS - steel/!45.317,72.422/!ak47/!GL ` eraa/!24.004,76.936/!25
DMG/!MRS - steel/!45.317,72.421/!ak47/!GL ` eraa/!23.907,76.469/!4
DMG/!MRS - steel/!45.685,70.704/!ak47/!GL ` eraa/!24.374,77.366/!26
DMG/!MRS - steel/!45.685,70.704/!ak47/!GL ` eraa/!24.378,77.380/!26
DMG/!GL ` eraa/!24.380,77.386/!awp/!MRS - steel/!45.685,70.704/!136
KILL/!GL ` eraa/!24.380,77.386/!awp/!MRS - steel/!45.685,70.704
KILL/!MRS - EasTor/!25.606,83.357/!ak47 HS/!GL ` eraa/!19.920,80.095
DMG/!MRS - EasTor/!25.606,83.357/!ak47/!GL ` eraa/!19.920,80.095/!110
DMG/!GL ` kingmezii/!40.441,67.562/!m4a1_silencer/!MRS - EasTor/!27.741,62.926/!22
DMG/!GL ` kingmezii/!40.410,67.658/!m4a1_silencer/!MRS - EasTor/!27.761,62.813/!22
KILL/!GL ` kingmezii/!40.410,67.658/!m4a1_silencer/!MRS - EasTor/!27.761,62.813
DMG/!MRS - EasTor/!53.420,48.588/!inferno/!GL ` Gux/!47.401,74.879/!1
DMG/!MRS - EasTor/!53.409,49.617/!inferno/!GL ` Gux/!47.392,74.846/!2
DMG/!MRS - EasTor/!53.289,50.374/!inferno/!GL ` Gux/!47.364,74.936/!3
DMG/!MRS - EasTor/!53.090,51.201/!inferno/!GL ` Gux/!47.370,74.932/!4
DMG/!MRS - EasTor/!52.904,52.216/!inferno/!GL ` Gux/!47.436,74.941/!4
DMG/!MRS - EasTor/!52.740,53.141/!inferno/!GL ` Gux/!47.436,74.941/!5
DMG/!MRS - EasTor/!52.583,54.107/!inferno/!GL ` Gux/!47.428,74.933/!6
DMG/!MRS - EasTor/!52.425,55.112/!inferno/!GL ` Gux/!47.292,74.920/!7
DMG/!MRS - EasTor/!52.576,55.967/!inferno/!GL ` Gux/!47.392,74.924/!8
DMG/!MRS - EasTor/!52.763,56.847/!inferno/!GL ` Gux/!47.009,74.907/!8
DMG/!MRS - EasTor/!52.772,57.579/!inferno/!GL ` Gux/!46.299,75.115/!8
DMG/!MRS - EasTor/!52.788,58.394/!inferno/!GL ` Gux/!45.544,75.435/!8
DMG/!MRS - EasTor/!52.774,59.229/!inferno/!GL ` Gux/!44.675,75.400/!8
DMG/!MRS - EasTor/!52.891,60.013/!inferno/!GL ` Gux/!43.903,75.268/!8
DMG/!MRS - EasTor/!53.237,60.788/!inferno/!GL ` Gux/!43.012,75.276/!8
DMG/!MRS - ALEXXXXX/!36.682,61.605/!ak47/!GL ` RuStY^_^/!29.237,74.650/!27
DMG/!MRS - ALEXXXXX/!36.690,61.611/!ak47/!GL ` RuStY^_^/!29.176,74.526/!27
DMG/!MRS - mopoz/!36.456,68.813/!ak47/!GL ` hampus/!38.066,72.035/!20
DMG/!MRS - ALEXXXXX/!36.707,61.621/!ak47/!GL ` RuStY^_^/!29.132,74.436/!27
DMG/!GL ` Gux/!38.701,75.899/!m4a1/!MRS - mopoz/!36.352,69.141/!90
DMG/!MRS - ALEXXXXX/!36.736,61.638/!ak47/!GL ` RuStY^_^/!29.129,74.430/!27
KILL/!MRS - ALEXXXXX/!36.736,61.638/!ak47/!GL ` RuStY^_^/!29.129,74.430
DMG/!GL ` Gux/!38.578,75.936/!m4a1/!MRS - mopoz/!36.317,69.190/!22
KILL/!GL ` Gux/!38.578,75.936/!m4a1/!MRS - mopoz/!36.317,69.190
DMG/!GL ` hampus/!37.767,72.075/!m4a1/!MRS - ALEXXXXX/!36.792,61.672/!22
DMG/!GL ` hampus/!38.147,72.011/!m4a1/!MRS - ALEXXXXX/!36.741,61.645/!12
DMG/!GL ` Gux/!37.782,76.162/!m4a1/!MRS - ALEXXXXX/!36.703,61.646/!23
DMG/!GL ` hampus/!38.140,72.005/!m4a1/!MRS - ALEXXXXX/!36.684,61.648/!67
KILL/!GL ` hampus/!38.140,72.005/!m4a1 HS WB/!MRS - ALEXXXXX/!36.684,61.648
DMG/!MRS - lowel/!51.740,63.254/!inferno/!GL ` hampus/!37.365,71.456/!2
DMG/!MRS - lowel/!51.777,63.369/!inferno/!GL ` hampus/!37.544,71.801/!3
DMG/!MRS - lowel/!51.889,63.743/!inferno/!GL ` hampus/!37.572,71.626/!4
DMG/!MRS - lowel/!48.708,72.209/!ak47/!GL ` hampus/!36.767,76.565/!108
KILL/!MRS - lowel/!48.708,72.209/!ak47 HS/!GL ` hampus/!36.767,76.565
DMG/!MRS - steel/!37.694,61.694/!ak47/!GL ` Gux/!37.255,65.052/!26
KILL/!MRS - steel/!37.694,61.694/!ak47 WB/!GL ` Gux/!37.255,65.052
DMG/!GL ` kingmezii/!24.404,60.638/!ak47/!MRS - steel/!36.778,63.534/!27
DMG/!GL ` kingmezii/!24.391,60.701/!ak47/!MRS - steel/!36.830,63.682/!27
DMG/!GL ` kingmezii/!24.374,60.781/!ak47/!MRS - steel/!36.851,63.821/!27
KILL/!GL ` kingmezii/!24.356,60.858/!ak47/!MRS - steel/!36.826,63.940
DMG/!GL ` kingmezii/!24.356,60.858/!ak47/!MRS - steel/!36.826,63.940/!27
DMG/!GL ` kingmezii/!27.194,71.073/!ak47/!MRS - lowel/!39.999,71.946/!108
KILL/!GL ` kingmezii/!27.194,71.073/!ak47 HS/!MRS - lowel/!39.999,71.946
DMG/!MRS - EasTor/!48.846,72.260/!ak47/!GL ` kingmezii/!28.280,62.370/!26
DMG/!GL ` kingmezii/!28.517,62.320/!ak47/!MRS - EasTor/!48.803,72.356/!11
DMG/!MRS - EasTor/!48.802,72.358/!ak47/!GL ` kingmezii/!28.517,62.320/!26
DMG/!GL ` kingmezii/!28.499,62.359/!ak47/!MRS - EasTor/!48.802,72.358/!17
DMG/!GL ` kingmezii/!28.480,62.398/!ak47/!MRS - EasTor/!48.809,72.344/!11
DMG/!MRS - EasTor/!48.818,72.327/!ak47/!GL ` kingmezii/!28.480,62.398/!106
KILL/!MRS - EasTor/!48.818,72.327/!ak47 HS/!GL ` kingmezii/!28.480,62.398
DMG/!GL ` eraa/!43.443,70.207/!ssg08/!MRS - EasTor/!44.906,70.202/!74
KILL/!GL ` eraa/!43.443,70.207/!ssg08/!MRS - EasTor/!44.906,70.202
DMG/!GL ` kingmezii/!10.588,46.016/!hegrenade/!MRS - steel/!21.397,15.837/!48
DMG/!GL ` kingmezii/!10.588,46.016/!hegrenade/!MRS - EasTor/!20.630,15.967/!49
DMG/!GL ` kingmezii/!10.588,46.016/!hegrenade/!MRS - ALEXXXXX/!20.140,19.487/!13
DMG/!GL ` Gux/!52.931,68.208/!hegrenade/!MRS - mopoz/!51.956,49.093/!4
DMG/!GL ` RuStY^_^/!49.258,64.375/!hegrenade/!MRS - mopoz/!52.888,51.837/!20
DMG/!MRS - mopoz/!51.941,60.069/!galilar/!GL ` Gux/!57.029,69.640/!28
DMG/!MRS - mopoz/!51.986,60.165/!galilar/!GL ` Gux/!56.946,69.695/!22
DMG/!MRS - mopoz/!52.191,60.541/!galilar/!GL ` Gux/!56.700,69.800/!22
DMG/!MRS - mopoz/!52.287,60.706/!galilar/!GL ` Gux/!56.671,69.811/!22
DMG/!GL ` Gux/!56.523,69.873/!m4a1_silencer/!MRS - mopoz/!52.983,61.760/!28
DMG/!GL ` Gux/!56.276,69.972/!m4a1_silencer/!MRS - mopoz/!53.486,61.965/!22
DMG/!GL ` Gux/!56.203,69.999/!m4a1_silencer/!MRS - mopoz/!53.570,61.940/!22
KILL/!GL ` RuStY^_^/!55.093,70.024/!ak47/!MRS - mopoz/!53.781,61.851
DMG/!GL ` RuStY^_^/!55.093,70.024/!ak47/!MRS - mopoz/!53.781,61.851/!27
DMG/!MRS - ALEXXXXX/!4.075,77.606/!ak47/!GL ` eraa/!14.348,83.994/!108
KILL/!MRS - ALEXXXXX/!4.075,77.606/!ak47 HS/!GL ` eraa/!14.348,83.994
DMG/!GL ` kingmezii/!14.179,86.777/!m4a1/!MRS - steel/!2.851,75.288/!21
DMG/!GL ` kingmezii/!14.385,86.304/!m4a1/!MRS - ALEXXXXX/!3.705,81.787/!22
DMG/!GL ` kingmezii/!14.383,86.302/!m4a1/!MRS - ALEXXXXX/!3.663,81.872/!22
DMG/!GL ` kingmezii/!14.412,86.235/!m4a1/!MRS - ALEXXXXX/!3.614,81.972/!22
KILL/!GL ` kingmezii/!14.431,86.188/!m4a1/!MRS - ALEXXXXX/!3.613,81.976
DMG/!GL ` kingmezii/!14.431,86.188/!m4a1/!MRS - ALEXXXXX/!3.613,81.976/!27
DMG/!MRS - EasTor/!1.323,75.122/!ak47/!GL ` kingmezii/!14.690,85.714/!26
DMG/!MRS - EasTor/!1.275,75.182/!ak47/!GL ` kingmezii/!14.665,85.747/!33
DMG/!GL ` kingmezii/!14.671,85.740/!m4a1/!MRS - EasTor/!1.257,75.205/!87
KILL/!GL ` kingmezii/!14.671,85.740/!m4a1 HS/!MRS - EasTor/!1.257,75.205
DMG/!GL ` kingmezii/!14.681,85.727/!m4a1/!MRS - steel/!2.099,75.808/!21
DMG/!GL ` kingmezii/!14.709,85.691/!m4a1/!MRS - steel/!2.089,75.820/!87
KILL/!GL ` kingmezii/!14.709,85.691/!m4a1 HS/!MRS - steel/!2.089,75.820
DMG/!GL ` hampus/!3.413,82.883/!ak47/!MRS - lowel/!10.250,77.129/!34
DMG/!GL ` hampus/!3.441,82.875/!ak47/!MRS - lowel/!10.177,77.130/!34
DMG/!MRS - lowel/!10.179,77.139/!ak47/!GL ` hampus/!3.430,82.862/!27
DMG/!GL ` hampus/!3.427,82.859/!ak47/!MRS - lowel/!10.181,77.141/!27
DMG/!MRS - lowel/!10.195,77.158/!ak47/!GL ` hampus/!3.408,82.836/!27
DMG/!GL ` hampus/!3.405,82.833/!ak47/!MRS - lowel/!10.195,77.158/!27
KILL/!GL ` hampus/!3.405,82.833/!ak47/!MRS - lowel/!10.195,77.158
DMG/!GL ` kingmezii/!25.906,48.652/!ak47/!MRS - ALEXXXXX/!27.907,42.894/!142
KILL/!GL ` kingmezii/!25.906,48.652/!ak47 HS/!MRS - ALEXXXXX/!27.907,42.894
DMG/!MRS - lowel/!28.888,36.667/!deagle/!GL ` kingmezii/!26.150,48.686/!23
DMG/!MRS - lowel/!28.673,36.990/!deagle/!GL ` kingmezii/!26.369,48.726/!183
KILL/!MRS - lowel/!28.673,36.990/!deagle HS/!GL ` kingmezii/!26.369,48.726
DMG/!GL ` hampus/!29.907,64.006/!ak47/!MRS - steel/!28.147,43.200/!3
DMG/!GL ` hampus/!29.941,64.145/!ak47/!MRS - steel/!28.138,43.365/!5
DMG/!GL ` eraa/!12.690,62.870/!inferno/!MRS - lowel/!19.932,41.882/!4
DMG/!GL ` eraa/!12.379,63.627/!inferno/!MRS - lowel/!19.496,41.704/!4
DMG/!GL ` eraa/!11.827,64.393/!inferno/!MRS - steel/!20.791,41.190/!5
DMG/!GL ` eraa/!11.827,64.393/!inferno/!MRS - lowel/!18.719,41.550/!5
DMG/!GL ` eraa/!11.377,65.105/!inferno/!MRS - lowel/!17.856,41.544/!6
DMG/!GL ` eraa/!11.315,65.978/!inferno/!MRS - lowel/!17.113,42.162/!7
DMG/!GL ` eraa/!11.537,66.917/!inferno/!MRS - lowel/!16.729,43.110/!8
DMG/!GL ` eraa/!11.871,67.857/!inferno/!MRS - lowel/!16.231,44.017/!8
DMG/!MRS - steel/!44.127,64.894/!cz75a/!GL ` RuStY^_^/!48.903,67.207/!22
DMG/!MRS - steel/!44.044,65.039/!cz75a/!GL ` RuStY^_^/!48.968,67.103/!22
DMG/!GL ` RuStY^_^/!49.000,67.043/!ak47/!MRS - steel/!43.955,65.208/!35
DMG/!MRS - steel/!43.901,65.369/!cz75a/!GL ` RuStY^_^/!49.044,66.922/!27
DMG/!MRS - steel/!43.882,65.435/!cz75a/!GL ` RuStY^_^/!49.052,66.893/!21
DMG/!GL ` RuStY^_^/!49.055,66.885/!ak47/!MRS - steel/!43.879,65.447/!142
KILL/!GL ` RuStY^_^/!49.055,66.885/!ak47 HS/!MRS - steel/!43.879,65.447
KILL/!GL ` hampus/!4.443,79.282/!ak47 HS/!MRS - mopoz/!18.425,78.908
DMG/!GL ` hampus/!4.443,79.282/!ak47/!MRS - mopoz/!18.425,78.908/!139
DMG/!GL ` eraa/!24.120,86.970/!m4a1/!MRS - EasTor/!13.467,74.054/!31
DMG/!GL ` eraa/!24.120,86.970/!m4a1/!MRS - EasTor/!13.485,74.176/!31
DMG/!GL ` eraa/!24.120,86.970/!m4a1/!MRS - EasTor/!13.522,74.267/!31
KILL/!GL ` eraa/!24.120,86.970/!m4a1/!MRS - EasTor/!13.524,74.272
DMG/!GL ` eraa/!24.120,86.970/!m4a1/!MRS - EasTor/!13.524,74.272/!31
DMG/!GL ` hampus/!5.587,83.151/!ak47/!MRS - lowel/!16.115,69.602/!26
DMG/!GL ` hampus/!5.589,83.152/!ak47/!MRS - lowel/!16.092,69.581/!26
DMG/!GL ` hampus/!5.580,83.145/!ak47/!MRS - lowel/!16.071,69.565/!139
KILL/!GL ` hampus/!5.580,83.145/!ak47 HS/!MRS - lowel/!16.071,69.565
DMG/!MRS - steel/!16.746,49.291/!ak47/!GL ` eraa/!18.185,55.934/!27
DMG/!MRS - steel/!16.745,49.296/!ak47/!GL ` eraa/!18.179,55.935/!27
DMG/!MRS - steel/!16.766,49.292/!ak47/!GL ` eraa/!17.999,55.975/!3
DMG/!MRS - steel/!16.778,49.289/!ak47/!GL ` eraa/!17.909,56.025/!27
DMG/!MRS - steel/!16.801,49.298/!ak47/!GL ` eraa/!17.629,56.084/!10
DMG/!MRS - steel/!17.027,49.281/!ak47/!GL ` eraa/!17.512,56.087/!10
KILL/!MRS - steel/!17.027,49.281/!ak47 WB/!GL ` eraa/!17.512,56.087
DMG/!MRS - mopoz/!57.012,45.870/!hegrenade/!GL ` RuStY^_^/!48.861,64.337/!18
DMG/!MRS - mopoz/!57.012,45.870/!hegrenade/!GL ` Gux/!56.833,65.396/!1
DMG/!MRS - lowel/!32.570,58.363/!hegrenade/!GL ` RuStY^_^/!47.609,65.066/!43
DMG/!MRS - ALEXXXXX/!28.888,58.587/!hegrenade/!GL ` RuStY^_^/!47.624,65.028/!47
KILL/!MRS - ALEXXXXX/!28.888,58.587/!hegrenade/!GL ` RuStY^_^/!47.624,65.028
DMG/!MRS - steel/!10.680,47.628/!ak47/!GL ` kingmezii/!5.443,49.532/!27
DMG/!GL ` kingmezii/!5.437,49.514/!m4a1/!MRS - steel/!10.679,47.613/!22
DMG/!MRS - steel/!10.667,47.541/!ak47/!GL ` kingmezii/!5.407,49.417/!27
DMG/!GL ` kingmezii/!5.407,49.417/!m4a1/!MRS - steel/!10.667,47.541/!90
KILL/!GL ` kingmezii/!5.407,49.417/!m4a1 HS/!MRS - steel/!10.667,47.541
DMG/!MRS - mopoz/!51.881,54.501/!ak47/!GL ` Gux/!54.314,66.490/!27
DMG/!GL ` Gux/!54.314,66.490/!ak47/!MRS - mopoz/!51.907,54.513/!27
DMG/!MRS - mopoz/!51.937,54.507/!ak47/!GL ` Gux/!54.314,66.490/!27
DMG/!GL ` Gux/!54.314,66.490/!ak47/!MRS - mopoz/!51.937,54.507/!108
KILL/!GL ` Gux/!54.314,66.490/!ak47 HS/!MRS - mopoz/!51.937,54.507
DMG/!MRS - lowel/!44.591,63.778/!ak47/!GL ` Gux/!49.492,67.253/!27
KILL/!MRS - lowel/!44.570,63.813/!ak47/!GL ` Gux/!49.497,67.183
DMG/!MRS - lowel/!44.570,63.813/!ak47/!GL ` Gux/!49.497,67.183/!27
DMG/!GL ` hampus/!25.238,68.723/!hegrenade/!MRS - EasTor/!49.169,66.872/!34
DMG/!MRS - lowel/!28.882,68.895/!ak47/!GL ` hampus/!32.022,66.503/!21
DMG/!MRS - lowel/!28.920,68.939/!ak47/!GL ` hampus/!31.975,66.495/!27
DMG/!GL ` hampus/!31.936,66.457/!ak47/!MRS - lowel/!28.901,68.916/!110
KILL/!GL ` hampus/!31.936,66.457/!ak47 HS/!MRS - lowel/!28.901,68.916
DMG/!GL ` hampus/!33.516,61.800/!ak47/!MRS - EasTor/!50.090,65.548/!107
KILL/!GL ` hampus/!33.516,61.800/!ak47 HS/!MRS - EasTor/!50.090,65.548
DMG/!GL ` kingmezii/!32.055,65.165/!m4a1/!MRS - ALEXXXXX/!45.778,62.413/!22
DMG/!GL ` kingmezii/!32.149,65.216/!m4a1/!MRS - ALEXXXXX/!45.779,62.544/!27
DMG/!GL ` kingmezii/!32.170,65.284/!m4a1/!MRS - ALEXXXXX/!45.779,62.599/!16
DMG/!GL ` kingmezii/!32.184,65.343/!m4a1/!MRS - ALEXXXXX/!45.779,62.670/!20
DMG/!GL ` kingmezii/!32.199,65.415/!m4a1/!MRS - ALEXXXXX/!45.779,62.682/!22
KILL/!GL ` kingmezii/!32.199,65.415/!m4a1/!MRS - ALEXXXXX/!45.779,62.682
DMG/!MRS - ALEXXXXX/!43.302,61.143/!ak47/!GL ` hampus/!29.003,76.131/!33
DMG/!MRS - lowel/!45.194,58.728/!ak47/!GL ` hampus/!29.006,76.130/!33
DMG/!GL ` hampus/!29.017,76.125/!ak47/!MRS - lowel/!45.158,58.696/!26
DMG/!MRS - ALEXXXXX/!43.302,61.143/!ak47/!GL ` hampus/!29.025,76.132/!26
DMG/!GL ` hampus/!29.027,76.134/!ak47/!MRS - lowel/!45.158,58.696/!106
KILL/!GL ` hampus/!29.027,76.134/!ak47 HS/!MRS - lowel/!45.158,58.696
KILL/!MRS - ALEXXXXX/!43.302,61.143/!ak47 HS/!GL ` hampus/!29.038,76.145
DMG/!MRS - ALEXXXXX/!43.302,61.143/!ak47/!GL ` hampus/!29.038,76.145/!106
DMG/!MRS - steel/!51.936,57.753/!ak47/!GL ` Gux/!56.956,65.694/!27
DMG/!MRS - steel/!51.964,57.767/!ak47/!GL ` Gux/!56.922,65.737/!27
DMG/!MRS - steel/!51.953,57.770/!ak47/!GL ` Gux/!56.915,65.763/!27
KILL/!MRS - steel/!51.932,57.784/!ak47/!GL ` Gux/!56.914,65.766
DMG/!MRS - steel/!51.932,57.784/!ak47/!GL ` Gux/!56.914,65.766/!27
DMG/!MRS - ALEXXXXX/!42.634,63.855/!ak47/!GL ` RuStY^_^/!47.907,64.816/!27
DMG/!GL ` RuStY^_^/!47.889,64.833/!m4a1_silencer/!MRS - ALEXXXXX/!42.630,63.874/!22
DMG/!MRS - ALEXXXXX/!42.639,63.804/!ak47/!GL ` RuStY^_^/!47.933,64.584/!27
DMG/!GL ` RuStY^_^/!47.938,64.548/!m4a1_silencer/!MRS - ALEXXXXX/!42.639,63.801/!22
DMG/!GL ` RuStY^_^/!47.948,64.481/!m4a1_silencer/!MRS - ALEXXXXX/!42.642,63.786/!22
DMG/!MRS - ALEXXXXX/!42.642,63.790/!ak47/!GL ` RuStY^_^/!47.950,64.461/!27
DMG/!GL ` RuStY^_^/!47.952,64.446/!m4a1_silencer/!MRS - ALEXXXXX/!42.641,63.795/!22
DMG/!MRS - ALEXXXXX/!42.640,63.804/!ak47/!GL ` RuStY^_^/!47.954,64.428/!110
KILL/!MRS - ALEXXXXX/!42.640,63.804/!ak47 HS/!GL ` RuStY^_^/!47.954,64.428
DMG/!MRS - mopoz/!52.343,57.558/!ak47/!MRS - steel/!51.258,60.876/!9
DMG/!MRS - mopoz/!52.207,57.516/!ak47/!MRS - steel/!51.258,60.802/!36
DMG/!MRS - mopoz/!52.254,57.528/!ak47/!MRS - steel/!51.258,60.685/!9
DMG/!MRS - mopoz/!52.311,57.544/!ak47/!MRS - steel/!51.258,60.568/!11
DMG/!unnamed/!NAN/!/!GL ` eraa/!27.390,86.900/!9
DMG/!unnamed/!NAN/!/!MRS - steel/!60.751,36.377/!1
DMG/!unnamed/!NAN/!/!GL ` eraa/!6.578,49.597/!1
DMG/!unnamed/!NAN/!/!MRS - EasTor/!52.467,36.377/!5
DMG/!unnamed/!NAN/!/!MRS - ALEXXXXX/!61.375,36.376/!1
DMG/!unnamed/!NAN/!/!MRS - mopoz/!53.092,36.376/!4
DMG/!MRS - steel/!17.230,50.738/!hegrenade/!GL ` kingmezii/!20.569,58.321/!2
DMG/!MRS - steel/!17.230,50.738/!hegrenade/!GL ` eraa/!20.569,58.255/!1
DMG/!GL ` eraa/!20.569,58.266/!awp/!MRS - steel/!16.889,52.087/!111
KILL/!GL ` eraa/!20.569,58.266/!awp/!MRS - steel/!16.889,52.087
DMG/!GL ` Gux/!59.442,71.792/!aug/!MRS - mopoz/!51.931,56.356/!30
DMG/!GL ` Gux/!59.437,71.794/!aug/!MRS - mopoz/!51.904,56.432/!97
KILL/!GL ` Gux/!59.437,71.794/!aug HS/!MRS - mopoz/!51.904,56.432
DMG/!GL ` Gux/!58.230,72.333/!aug/!MRS - EasTor/!51.240,53.229/!30
DMG/!MRS - EasTor/!51.244,53.227/!ak47/!GL ` Gux/!58.225,72.335/!26
DMG/!GL ` Gux/!58.227,72.335/!aug/!MRS - EasTor/!51.251,53.225/!30
DMG/!MRS - EasTor/!51.251,53.225/!ak47/!GL ` Gux/!58.227,72.335/!26
DMG/!GL ` Gux/!58.227,72.335/!aug/!MRS - EasTor/!51.251,53.225/!30
DMG/!GL ` Gux/!58.227,72.335/!aug/!MRS - EasTor/!51.251,53.225/!30
KILL/!GL ` Gux/!58.227,72.335/!aug/!MRS - EasTor/!51.251,53.225
DMG/!GL ` RuStY^_^/!51.885,64.991/!m4a1_silencer/!MRS - ALEXXXXX/!53.343,55.315/!22
DMG/!GL ` RuStY^_^/!51.885,64.990/!m4a1_silencer/!MRS - ALEXXXXX/!53.267,55.315/!22
DMG/!MRS - ALEXXXXX/!53.262,55.315/!ak47/!GL ` RuStY^_^/!51.840,64.984/!27
DMG/!GL ` RuStY^_^/!51.816,64.980/!m4a1_silencer/!MRS - ALEXXXXX/!53.265,55.315/!22
DMG/!GL ` RuStY^_^/!51.752,64.971/!m4a1_silencer/!MRS - ALEXXXXX/!53.285,55.318/!22
DMG/!GL ` RuStY^_^/!51.702,64.963/!m4a1_silencer/!MRS - ALEXXXXX/!53.311,55.321/!91
KILL/!GL ` RuStY^_^/!51.702,64.963/!m4a1_silencer HS/!MRS - ALEXXXXX/!53.311,55.321
DMG/!unnamed/!NAN/!/!GL ` eraa/!33.237,76.701/!20
DMG/!MRS - lowel/!43.036,54.339/!ak47/!GL ` eraa/!42.058,72.132/!33
DMG/!MRS - lowel/!43.052,54.339/!ak47/!GL ` eraa/!42.050,72.131/!33
KILL/!MRS - lowel/!43.035,54.338/!ak47/!GL ` eraa/!42.047,72.131
DMG/!MRS - lowel/!43.035,54.338/!ak47/!GL ` eraa/!42.047,72.131/!26
DMG/!GL ` hampus/!47.514,70.819/!m4a1/!MRS - lowel/!41.997,54.350/!21
DMG/!GL ` hampus/!47.490,70.828/!m4a1/!MRS - lowel/!41.932,54.387/!27
DMG/!MRS - lowel/!41.884,54.407/!ak47/!GL ` hampus/!47.452,70.841/!26
DMG/!GL ` hampus/!47.399,70.859/!m4a1/!MRS - lowel/!41.841,54.424/!21
DMG/!MRS - lowel/!41.837,54.425/!ak47/!GL ` hampus/!47.394,70.861/!26
DMG/!GL ` hampus/!47.368,70.870/!m4a1/!MRS - lowel/!41.814,54.434/!21
DMG/!GL ` hampus/!47.294,70.895/!m4a1/!MRS - lowel/!41.822,54.431/!27
KILL/!GL ` hampus/!47.294,70.895/!m4a1/!MRS - lowel/!41.822,54.431
DMG/!GL ` hampus/!28.707,61.381/!inferno/!MRS - lowel/!39.085,48.082/!1
DMG/!GL ` hampus/!28.876,60.779/!inferno/!MRS - lowel/!38.342,47.708/!2
DMG/!GL ` hampus/!29.047,60.506/!inferno/!MRS - EasTor/!40.940,48.825/!3
DMG/!GL ` hampus/!29.047,60.506/!inferno/!MRS - lowel/!37.531,47.607/!3
DMG/!GL ` hampus/!28.728,60.443/!inferno/!MRS - EasTor/!40.154,48.826/!4
DMG/!GL ` hampus/!28.728,60.443/!inferno/!MRS - lowel/!36.761,47.567/!4
DMG/!GL ` hampus/!28.719,60.441/!inferno/!MRS - EasTor/!39.336,48.836/!4
DMG/!GL ` hampus/!28.719,60.441/!inferno/!MRS - lowel/!35.926,47.515/!4
DMG/!GL ` hampus/!28.831,60.464/!inferno/!MRS - EasTor/!38.626,49.099/!5
DMG/!GL ` hampus/!29.392,60.574/!inferno/!MRS - EasTor/!38.181,49.665/!6
DMG/!GL ` hampus/!30.012,60.695/!inferno/!MRS - EasTor/!38.036,50.399/!7
DMG/!GL ` hampus/!27.069,62.491/!m4a1/!MRS - lowel/!35.802,51.678/!14
DMG/!GL ` hampus/!27.060,62.483/!m4a1/!MRS - lowel/!35.852,51.718/!14
DMG/!MRS - mopoz/!52.283,47.422/!hegrenade/!GL ` RuStY^_^/!55.097,61.911/!6
DMG/!GL ` hampus/!24.714,60.812/!m4a1/!MRS - lowel/!45.595,63.549/!21
DMG/!MRS - mopoz/!51.917,57.279/!ak47/!GL ` Gux/!58.400,72.224/!26
